"商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","51","四川省","14,532",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","39","其他","11","北京市","273",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","39","其他","51","四川省","498",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","350","斯洛文尼亚","39","其他","50","重庆市","72",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","352","捷克","10","一般贸易","32","江苏省","138,094",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","353","斯洛伐克","10","一般贸易","32","江苏省","13,945",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","32","江苏省","398,837",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","33","浙江省","255,241",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","37","山东省","83,599",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","412","智利","10","一般贸易","31","上海市","1,577,494",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","413","哥伦比亚","10","一般贸易","33","浙江省","68,593",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","418","多米尼加
","10","一般贸易","33","浙江省","73,064",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","433","巴拉圭","10","一般贸易","12","天津市","3,449",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","32","江苏省","8,221,667",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","44","广东省","501,935",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","444","乌拉圭","10","一般贸易","33","浙江省","1,374,432",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","445","委内瑞拉","10","一般贸易","32","江苏省","2,608,172",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","31","上海市","22,842",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","33","浙江省","44,015",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","11","北京市","3,535,191",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","12","天津市","107,256",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","13","河北省","509,417",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","31","上海市","119,845",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","32","江苏省","6,398,293",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","33","浙江省","100,854",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","37","山东省","1,435,983",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","42","湖北省","5,274",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","44","广东省","85,241",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","15","进料加工贸易","31","上海市","44,516",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","11","北京市","23,215",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","31","上海市","794",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","32","江苏省","413",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","33","浙江省","8,892",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","44","广东省","2,379",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","601","澳大利亚","10","一般贸易","32","江苏省","332,163",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","601","澳大利亚","10","一般贸易","33","浙江省","3,585",
"202504","293349","其他含有一个喹啉或异喹啉环系的化合物","601","澳大利亚","10","一般贸易","37","山东省","72",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","103","孟加拉国","10","一般贸易","33","浙江省","2,343,647",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","103","孟加拉国","10","一般贸易","50","重庆市","221,953",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","106","缅甸","10","一般贸易","33","浙江省","81,240",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","108","塞浦路斯","10","一般贸易","33","浙江省","540,237",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","108","塞浦路斯","39","其他","31","上海市","101,430",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","110","中国香港","10","一般贸易","31","上海市","1,083",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","110","中国香港","10","一般贸易","32","江苏省","26,857",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","110","中国香港","10","一般贸易","33","浙江省","287,615",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","110","中国香港","10","一般贸易","44","广东省","4,480",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","11","北京市","1,122,411",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","13","河北省","342,632",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","31","上海市","8,623,701",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","32","江苏省","12,901,951",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","33","浙江省","3,887,030",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","36","江西省","2,190,030",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","41","河南省","102,429",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","44","广东省","163,977",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","51","四川省","51,238",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","15","进料加工贸易","32","江苏省","122,626",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","39","其他","11","北京市","1,837",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","39","其他","12","天津市","825",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","39","其他","31","上海市","1,433",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","39","其他","33","浙江省","2,080",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","31","上海市","396,732",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","32","江苏省","987,282",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","36","江西省","190,356",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","50","重庆市","164,463",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","113","伊朗","39","其他","44","广东省","108",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","114","伊拉克","10","一般贸易","12","天津市","582,451",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","114","伊拉克","10","一般贸易","31","上海市","634,770",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","114","伊拉克","10","一般贸易","44","广东省","155,363",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","115","以色列","10","一般贸易","11","北京市","476,673",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","115","以色列","10","一般贸易","31","上海市","3,727",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","11","北京市","5,588",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","13","河北省","1,371,039",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","31","上海市","13,337,120",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","32","江苏省","7,248,160",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","33","浙江省","1,094,877",
"202505","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","37","山东省","1,431,054",
